flight_loc_country_id,holding_id,country_id
19605,504023,1
7167,504024,1
11786,504025,1
11764,504026,1
11688,504027,1
11773,504028,1
20808,504029,1
11797,504031,1
11697,504033,1
19540,504034,1
21126,504035,1
21016,504036,1
19506,504037,1
7158,504038,1
11768,504039,1
11705,504041,1
7449,504042,1
20384,504043,1
19945,504044,1
1550,504045,1
7168,504046,1
1552,504047,1
11784,504048,1
20386,504049,1
11700,504050,1
11689,504051,1
7143,504052,1
20390,504053,1
11747,504054,1
8429,504055,1
20385,504056,1
19612,504057,1
20473,504058,1
16113,504060,1
1565,504061,1
4856,504062,1
1567,504063,1
18989,504064,1
1569,504065,1
18904,504066,1
20394,504067,1
20387,504068,1
20393,504069,1
19069,504070,1
20289,504071,1
7530,504072,1
1577,504073,1
1578,504074,1
7413,504075,1
7482,504076,1
6873,504077,1
6872,504078,1
6871,504079,1
6870,504080,1
6987,504081,1
7529,504082,1
7098,504083,1
6874,504084,1
7411,504085,1
6875,504086,1
7436,504087,1
7116,504088,1
1593,504089,1
21195,504090,1
7528,504091,1
7118,504092,1
1597,504093,1
7099,504094,1
7421,504095,1
16168,504096,1
4294,504097,1
7102,504098,1
7007,504099,1
7093,504100,1
7483,504101,1
20392,504102,1
7100,504103,1
7103,504104,1
1609,504105,1
7104,504106,1
17238,504107,1
1612,504108,1
7527,504109,1
7119,504110,1
7134,504111,1
9150,504112,1
1617,504113,1
7148,504114,1
1619,504115,1
17660,504116,1
11752,504117,1
11788,504118,1
1623,504119,1
3338,504120,4
7491,504121,1
6201,504122,1
6197,504123,1
6200,504124,1
6199,504125,1
6191,504126,1
1631,504127,1
4391,504128,1
6193,504129,1
6192,504130,1
6190,504131,1
4389,504132,1
4390,504133,1
6189,504134,1
1639,504135,1
6186,504136,1
6188,504137,1
6187,504138,1
1643,504139,1
6182,504140,1
6185,504141,1
6184,504142,1
6262,504143,1
1648,504144,1
6264,504145,1
6263,504146,1
19170,504147,1
18852,504148,1
19313,504149,1
1654,504150,1
1655,504151,1
1656,504152,1
1657,504153,1
4852,504154,1
18851,504155,1
3388,504156,1
3382,504157,1
3383,504158,1
3386,504159,1
3384,504160,1
3387,504161,1
1666,504162,1
4384,504163,1
6248,504164,1
6249,504165,1
6246,504166,1
6261,504167,1
6260,504168,1
6259,504169,1
6258,504170,1
6257,504171,1
6256,504172,1
6255,504173,1
6254,504174,1
6253,504175,1
1680,504176,1
1681,504177,1
1682,504178,1
1683,504179,1
6251,504180,1
6250,504181,1
20154,504182,1
6252,504183,1
7239,504184,1
6211,504185,1
1690,504186,1
6213,504187,1
1692,504188,1
19070,504189,1
6207,504190,1
6208,504191,1
6205,504192,1
19071,504193,1
19075,504194,1
19078,504195,1
19080,504196,1
19086,504197,1
19092,504198,1
17320,504199,1
17324,504200,1
17321,504201,1
17322,504202,1
17323,504203,1
17325,504204,1
6204,504205,1
1710,504206,1
6723,504208,1
6722,504209,1
6721,504210,1
1714,504211,1
6720,504212,1
1716,504213,1
6719,504214,1
4821,504215,1
6715,504216,1
6714,504217,1
7156,504218,1
1722,504219,1
5558,504220,1
6829,504221,1
17336,504222,1
6825,504223,1
6758,504224,1
17744,504225,1
17709,504226,1
6827,504227,1
19094,504228,1
6840,504229,1
17701,504230,1
5324,504237,1
5323,504238,1
6717,504239,1
6718,504240,1
20828,504243,1
6712,504244,1
6711,504245,1
6710,504246,1
6709,504247,1
1743,504248,1
6706,504249,1
6664,504250,1
6672,504251,1
6662,504252,1
7520,504253,1
1749,504254,1
6651,504255,1
6650,504256,1
1752,504257,1
16980,504258,1
6648,504259,1
11821,504260,1
6647,504261,1
1757,504262,1
6646,504263,1
6645,504264,1
6660,504265,1
1761,504266,1
6656,504267,1
7440,504268,1
20458,504269,1
6654,504270,1
1766,504271,1
6644,504272,1
7458,504273,1
6643,504274,1
1770,504275,1
1771,504276,1
1772,504277,1
19105,504278,1
6640,504279,1
7533,504280,1
19100,504281,1
3411,504282,1
6631,504283,1
6638,504284,1
19112,504285,1
1781,504286,1
6637,504287,1
6634,504288,1
6633,504289,1
1785,504290,1
6630,504291,1
6635,504292,1
1788,504293,1
6636,504294,1
6632,504295,1
1791,504296,1
7408,504297,1
7475,504298,1
6622,504299,1
6626,504300,1
6629,504301,1
6624,504302,1
1798,504303,1
6628,504305,1
6623,504306,1
19118,504308,1
19097,504309,1
19388,504310,1
1804,504311,1
7409,504312,1
1806,504313,1
6618,504314,1
1808,504315,1
6614,504316,1
6616,504317,1
6615,504318,1
6617,504319,1
1813,504320,1
6620,504321,1
1815,504322,1
18936,504323,1
1817,504324,1
1818,504325,1
6613,504326,1
6612,504327,1
1821,504328,1
1822,504329,1
19418,504331,1
19429,504332,1
20191,507347,1
19437,504334,1
19447,504335,1
19449,504336,1
6364,504337,1
1830,504338,1
1831,504339,1
6363,504340,1
6362,504341,1
6361,504342,1
6360,504343,1
7424,504344,1
1837,504345,1
1838,504346,1
1839,504347,1
17698,504348,1
19451,504362,1
21152,504363,1
21171,504364,1
3922,504365,1
21160,504366,1
21164,504367,1
6503,504368,1
21159,504369,1
4032,504370,1
4037,504371,1
19610,504372,1
19450,504373,1
21173,504374,1
3915,504375,1
6316,504376,1
1856,504377,1
1857,504378,1
6495,504379,1
6496,504380,1
1860,504381,1
1861,504382,1
4042,504383,1
11680,504384,1
11593,504385,1
6498,504386,1
21169,504387,1
6499,504388,1
11675,504389,1
11671,504390,1
21179,504391,1
11664,504392,1
11627,504393,1
21182,504394,1
1874,504395,1
11657,504396,1
11652,504397,1
11654,504398,1
11653,504399,1
11659,504400,1
11658,504401,1
17970,504402,1
3937,504403,1
11626,504404,1
11624,504405,1
11618,504406,1
1886,504407,1
21037,504408,1
21180,504409,1
11611,504410,1
11615,504411,1
4030,504412,1
11607,504413,1
4028,504414,1
11598,504415,1
11605,504416,1
4031,504417,1
1897,504418,1
11613,504419,1
1899,504420,1
11595,504421,1
1901,504422,1
11592,504423,1
11587,504424,1
1904,504425,1
1905,504426,1
11601,504427,1
21103,504428,1
11577,504429,1
11585,504430,1
8295,504431,1
1911,504432,1
1912,504433,1
1913,504434,1
1914,504435,1
1915,504436,1
11574,504437,1
11571,504438,1
19455,504440,1
1919,504441,1
7429,504442,1
11569,504443,1
11547,504444,1
1923,504445,1
4041,504446,1
1925,504447,1
7453,504448,1
8296,504449,1
11543,504450,1
1929,504470,1
4044,504471,1
11683,504472,1
1932,504473,1
4045,504474,1
11539,504475,1
11538,504476,1
11681,504477,1
11629,504478,1
1938,504479,1
1939,504480,1
1940,504481,1
1941,504482,1
21181,504483,1
4197,504485,1
1944,504486,1
1945,504487,1
5939,504488,1
20474,504489,1
19227,504491,1
20122,504492,1
17319,504493,1
11640,504494,1
11666,504495,1
1953,504496,1
11673,504497,1
11638,504498,1
7498,504499,1
11631,504500,1
1958,504501,1
11583,504503,1
11580,504504,1
11545,504505,1
11685,504506,1
1963,504507,1
11576,504508,1
1965,504509,1
11581,504510,1
16063,504529,1
6304,504530,1
19297,504532,1
5025,504533,1
6544,504534,1
1972,504535,1
1973,504536,1
1974,504537,1
1975,504538,1
1976,504539,1
1977,504540,1
6315,504542,1
6313,504543,1
1980,504544,1
1981,504545,1
20459,504549,1
5896,504551,1
6574,504552,1
11229,504553,1
1986,504556,1
1987,504558,1
1988,504559,1
1989,504560,1
6312,504561,1
9519,504562,1
1992,504563,1
1993,504564,1
1994,504569,1
6311,504570,1
1996,504571,1
1997,504574,1
1998,504575,1
1999,504576,1
2000,504577,1
2001,504578,1
6308,504579,1
19685,504580,1
19684,504581,1
5016,504582,1
5033,504583,1
2007,504584,1
2008,504585,1
2009,504586,1
2010,504587,1
6358,504588,1
2012,504589,1
6318,504590,1
4194,504591,1
19756,504592,1
6006,504593,1
19457,504594,1
19473,504595,1
19476,504596,1
19478,504597,1
18658,504598,1
19647,504600,1
19542,504601,1
19497,504602,1
20050,504604,1
12906,504605,1
20051,504606,1
2028,504617,1
9606,506990,1
2030,504619,1
20244,504620,1
16586,504621,1
20938,504622,1
2034,504623,1
17247,504624,1
21178,504625,1
2037,504626,1
5997,504627,1
21104,504628,1
4403,504629,1
7109,504630,1
6152,504631,1
2043,504632,1
6000,504633,1
17655,504634,1
2046,504635,1
6001,504636,1
18857,504637,1
2049,504638,1
2050,504639,1
16061,504640,1
18853,504641,1
18854,504642,1
2054,504643,1
4166,504644,1
12000,504645,1
2057,504646,1
6326,504647,1
2059,504648,1
2060,504649,1
2061,504650,1
2062,504651,1
2063,504652,1
2064,504653,1
2065,504654,1
12975,504655,1
20199,504656,1
2068,504659,1
2069,504660,1
2070,504661,1
2071,504662,1
20188,504674,1
20973,504675,1
19445,504676,1
5325,504677,1
5326,504678,1
5327,504679,1
5329,504681,1
5330,504682,1
5457,504683,1
5386,504684,1
5387,504685,1
5390,504686,1
5458,504687,1
5459,504688,1
5398,504689,1
5401,504690,1
13370,504691,1
2089,504692,1
2090,504693,1
13357,504694,1
5405,504695,1
5407,504698,1
5885,504700,1
13773,505261,1
13284,505262,1
17387,505275,1
17462,505289,1
17463,505290,1
6222,505291,1
3357,505292,1
6223,505293,1
17464,505294,1
17465,505295,1
6226,505296,1
17467,505297,1
17468,505298,1
13283,505299,1
17345,505300,1
13280,505301,1
13279,505302,1
9404,505342,1
17343,505436,1
4241,505447,1
6176,505448,1
13946,505455,1
6051,505456,1
6052,505458,1
6053,505459,1
7272,505460,1
17418,505461,1
6056,505462,1
6057,505463,1
6058,505464,1
6059,505465,1
7564,505466,1
8403,505499,1
6086,505500,1
17426,505501,1
14108,505502,1
17421,505503,1
7775,505504,1
17422,505505,1
17423,505506,1
17424,505509,1
17425,505510,1
8161,505511,1
12282,505512,1
17430,505513,1
8163,505514,1
17427,505515,1
14117,505516,1
6088,505517,1
5429,505518,1
17428,505519,1
8165,505520,1
8364,505521,1
2148,505523,1
14119,505524,1
17429,505525,1
2151,505567,1
6083,505610,1
8433,505611,1
8172,505618,1
17419,505619,1
13905,505620,1
6064,505621,1
17420,505622,1
6066,505623,1
13935,505642,1
13936,505643,1
7996,505644,1
17471,505645,1
17472,505646,1
6232,505647,1
6233,505648,1
20056,505649,1
6237,505650,1
6552,505651,1
19997,505652,1
17477,505654,1
9445,505655,1
10277,505656,1
10276,505657,1
6177,505702,1
19994,505703,1
6440,505704,1
6178,505705,1
6050,505706,1
14107,505707,1
7442,505708,1
6068,505709,1
8250,505710,1
6069,505711,1
6070,505712,1
13243,505713,1
13242,505714,1
7264,505715,1
6071,505716,1
6072,505717,1
17674,505718,1
6074,505719,1
17431,505720,1
6093,505721,1
17432,505722,1
13937,505723,1
8166,505724,1
17433,505725,1
17434,505726,1
19604,505727,1
17435,505728,1
17436,505729,1
17437,505730,1
17438,505731,1
5432,505732,1
13774,505733,1
8366,505734,1
8437,505735,1
17439,505736,1
14124,505737,1
17440,505738,1
8368,505739,1
17441,505740,1
6106,505741,1
17442,505742,1
17443,505743,1
7228,505744,1
17444,505745,1
17445,505746,1
17446,505747,1
17447,505748,1
17448,505749,1
18011,505750,1
14147,505751,1
17449,505752,1
18014,505753,1
15697,505754,1
6117,505755,1
17450,505756,1
6153,505757,1
6154,505758,1
17452,505759,1
6156,505760,1
5862,505761,1
17453,505762,1
6158,505763,1
17454,505764,1
8155,505765,1
8154,505766,1
9337,505767,1
6162,505768,1
8556,505769,1
6163,505770,1
17455,505771,1
17456,505772,1
5861,505773,1
6175,505774,1
2248,505775,1
17457,505776,1
5431,505777,1
6167,505778,1
6168,505779,1
19986,505780,1
6170,505781,1
17459,505782,1
6172,505783,1
17460,505784,1
17461,505785,1
8266,505786,1
6218,505787,1
13720,505788,1
6219,505789,1
6243,505791,1
6244,505792,1
19991,505795,1
2266,505808,1
13263,505823,1
6826,505845,1
7586,505847,1
7587,505848,1
17743,505849,1
7422,505850,1
6737,505851,1
13417,505852,1
6736,505853,1
6735,505854,1
6757,506065,1
6756,506066,1
13415,506067,1
6755,506068,1
6754,506069,1
17738,506070,1
6751,506071,1
6750,506072,1
17740,506073,1
6748,506074,1
6752,506075,1
17742,506076,1
13416,506077,1
6742,506078,1
6734,506079,1
6733,506080,1
7183,506081,1
6731,506082,1
13418,506083,1
6745,506114,1
6814,506115,1
6813,506116,1
6812,506117,1
6811,506118,1
6810,506119,1
6818,506120,1
6808,506121,1
17735,506122,1
6806,506123,1
6805,506126,1
6804,506129,1
6802,506130,1
6800,506132,1
6819,506133,1
8796,506135,1
6798,506136,1
6797,506137,1
6796,506138,1
6795,506139,1
6794,506140,1
6793,506141,1
6792,506142,1
17736,506143,1
6790,506144,1
6789,506145,1
6788,506146,1
6787,506147,1
6786,506148,1
17737,506149,1
14099,506150,1
7178,506151,1
7179,506152,1
9369,506153,1
13854,506154,1
6783,506155,1
6782,506156,1
7180,506157,1
6780,506158,1
6779,506159,1
13856,506160,1
6778,506161,1
6777,506162,1
6776,506163,1
13412,506164,1
7320,506165,1
6775,506166,1
13413,506167,1
6773,506168,1
6771,506169,1
6770,506170,1
7321,506171,1
6769,506172,1
6768,506173,1
6767,506174,1
6766,506175,1
13405,506176,1
6765,506177,1
6763,506178,1
13406,506179,1
6761,506180,1
6760,506181,1
6759,506182,1
13414,506183,1
13399,506184,1
7451,506185,1
6729,506186,1
6728,506187,1
13408,506188,1
13360,506189,1
7593,506191,1
6824,506200,1
6823,506202,1
6822,506203,1
6821,506204,1
6820,506206,1
6815,506207,1
20202,506211,1
20965,506212,1
20232,506213,1
16604,506218,1
18958,506219,1
2378,506220,1
20859,506221,1
20237,506222,1
21170,506223,1
20238,506225,1
19061,506226,1
18834,506227,1
18835,506229,1
18968,506230,1
18969,506231,1
18970,506232,1
6002,506238,1
4693,506239,1
4849,506240,1
4850,506241,1
2393,506242,1
20048,506243,1
19235,506989,1
17816,506988,1
2397,506247,1
6369,506248,1
11925,506249,1
11967,506250,1
11971,506251,1
11977,506252,1
11979,506253,1
11981,506254,1
11983,506255,1
11987,506256,1
11920,506257,1
11918,506258,1
11914,506259,1
11912,506260,1
11910,506261,1
11908,506262,1
11906,506263,1
11993,506264,1
11922,506265,1
11923,506266,1
11927,506267,1
11929,506268,1
11933,506269,1
11935,506270,1
11916,506273,1
11931,506274,1
11943,506275,1
11947,506276,1
11959,506277,1
11961,506278,1
11969,506279,1
11985,506280,1
11989,506281,1
11991,506282,1
11965,506283,1
11994,506284,1
11995,506285,1
11941,506286,1
11951,506287,1
11953,506288,1
12915,506289,1
6300,506290,1
6299,506291,1
19144,506292,1
6594,506294,1
6301,506295,1
6296,506297,1
6295,506298,1
7410,506299,1
7445,506300,1
2447,506301,1
2448,506302,1
2449,506303,1
2450,506304,1
6024,506305,1
11939,506306,1
11937,506307,1
11963,506308,1
11945,506309,1
11955,506310,1
11949,506311,1
2458,506312,1
13981,506313,1
7479,506314,1
21163,506315,1
21166,506316,1
2463,506317,1
2464,506318,1
21128,506319,1
2466,506320,1
2467,506321,1
21154,506322,1
19993,506323,1
2470,506324,1
21161,506325,1
2472,506326,1
2473,506327,1
19627,506328,1
2475,506329,1
2476,506330,1
21165,506331,1
2478,506332,1
21186,506333,1
2480,506334,1
2481,506335,1
2482,506336,1
2483,506337,1
4847,506338,1
6468,506339,1
6469,506340,1
20052,506341,1
2488,506342,1
21174,506343,1
6472,506344,1
6473,506345,1
4377,506346,1
17669,506347,1
2494,506348,1
2495,506349,1
6289,506350,1
6288,506351,1
2498,506352,1
2499,506353,1
2500,506354,1
7457,506355,1
2502,506356,1
4379,506357,1
2504,506358,1
2505,506359,1
6286,506360,1
2507,506361,1
2508,506362,1
2509,506363,1
2510,506364,1
6287,506365,1
2512,506366,1
7435,506367,1
6079,506368,1
6080,506369,1
6801,506370,1
6285,506371,1
2518,506372,1
2519,506373,1
2520,506374,1
2521,506375,1
2522,506376,1
2523,506377,1
2524,506379,1
2525,506380,1
6284,506381,1
2527,506382,1
6282,506383,1
2529,506384,1
2530,506385,1
4425,506386,1
7419,506387,1
2533,506388,1
2534,506389,1
6280,506390,1
6283,506391,1
2537,506392,1
6279,506393,1
2539,506394,1
6278,506395,1
2541,506396,1
4381,506397,1
2543,506398,1
2544,506399,1
2545,506400,1
9521,506401,1
2547,506402,1
6274,506403,1
2549,506404,1
2550,506405,1
7454,506406,1
2552,506407,1
19331,506408,1
6270,506409,1
7464,506410,1
2556,506411,1
6268,506412,1
2558,506413,1
20460,506414,1
6267,506415,1
2561,506416,1
2562,506417,1
2563,506418,1
2564,506419,1
2565,506420,1
6266,506421,1
2567,506422,1
2568,506423,1
2569,506424,1
6265,506425,1
2571,506426,1
4393,506427,1
18693,506428,1
4394,506429,1
17803,506430,1
18696,506431,1
16417,506432,1
18690,506433,1
16418,506434,1
16421,506435,1
18692,506436,1
18691,506437,1
16042,506438,1
18694,506439,1
16071,506440,1
16170,506441,1
16122,506442,1
16490,506443,1
16502,506444,1
9730,506445,1
11998,506446,1
18695,506447,1
16519,506448,1
16229,506449,1
16547,506450,1
18697,506451,1
16560,506452,1
18689,506453,1
16475,506454,1
16642,506455,1
18698,506456,1
18699,506457,1
16648,506458,1
9757,506459,1
16704,506460,1
16705,506461,1
16706,506462,1
15455,506463,1
16714,506464,1
16710,506465,1
16718,506466,1
16723,506467,1
16726,506468,1
16738,506469,1
18708,506470,1
16780,506471,1
18707,506472,1
16803,506473,1
16815,506474,1
16871,506475,1
16889,506476,1
18709,506477,1
17233,506478,1
16896,506479,1
9829,506480,1
16939,506481,1
16935,506482,1
16947,506483,1
16954,506484,1
16956,506486,1
9959,506487,1
16963,506488,1
9840,506489,1
17088,506490,1
9843,506491,1
17091,506492,1
17093,506493,1
18710,506494,1
17108,506495,1
9851,506496,1
17121,506497,1
17132,506498,1
9855,506499,1
9897,506500,1
17177,506501,1
17179,506502,1
9869,506503,1
17191,506504,1
17200,506505,1
17224,506506,1
18716,506507,1
18717,506508,1
9878,506509,1
18718,506510,1
18993,506511,1
9962,506512,1
9881,506513,1
3347,506514,4
9886,506515,1
9882,506516,1
9883,506517,1
9884,506518,1
9885,506519,1
9963,506520,1
9888,506521,1
9964,506522,1
5891,506523,1
16055,506524,1
9894,506525,1
9895,506526,1
9896,506527,1
18720,506528,1
9966,506529,1
9967,506530,1
9901,506531,1
9968,506532,1
7383,506533,1
9904,506534,1
9903,506535,1
9969,506536,1
9906,506537,1
9970,506538,1
9911,506539,1
9971,506540,1
9928,506541,1
9912,506542,1
9913,506543,1
9914,506544,1
18131,506545,1
9916,506546,1
9917,506547,1
9918,506548,1
9919,506549,1
9920,506550,1
9922,506551,1
9924,506552,1
9925,506553,1
9926,506554,1
18721,506555,1
9927,506556,1
17825,506557,1
9931,506558,1
9938,506559,1
9972,506560,1
9936,506561,1
17872,506562,1
9944,506563,1
9947,506564,1
9975,506565,1
9934,506566,1
10259,506567,1
10008,506568,1
9956,506569,1
10260,506570,1
21189,506571,1
9978,506572,1
9981,506573,1
9982,506574,1
9983,506575,1
9984,506576,1
9985,506577,1
9987,506578,1
9986,506579,1
9988,506580,1
9989,506581,1
18723,506582,1
9993,506583,1
10264,506584,1
9994,506585,1
9995,506586,1
18724,506587,1
9998,506588,1
15470,506589,1
10000,506590,1
10001,506591,1
10005,506592,1
10002,506593,1
18725,506594,1
18726,506595,1
15477,506596,1
7459,506597,1
10010,506598,1
10011,506599,1
15473,506600,1
10013,506601,1
10015,506602,1
10017,506603,1
18727,506604,1
15475,506605,1
10020,506606,1
10025,506607,1
18757,506608,1
18756,506609,1
15478,506610,1
15476,506611,1
10027,506612,1
18728,506613,1
10028,506614,1
10029,506615,1
15479,506616,1
18758,506617,1
10032,506618,1
10034,506619,1
10035,506620,1
10036,506621,1
21153,506622,1
2767,506623,1
21183,506624,1
15480,506625,1
15481,506626,1
18759,506627,1
18730,506628,1
10042,506629,1
10041,506630,1
15482,506631,1
10044,506632,1
15483,506633,1
18760,506634,1
10046,506635,1
18761,506636,1
10267,506637,1
10268,506638,1
10061,506639,1
16051,506640,1
15485,506641,1
10054,506642,1
10055,506643,1
15484,506644,1
18762,506645,1
2790,506646,1
2791,506647,1
2792,506648,1
2793,506649,1
2794,506650,1
16616,506651,1
2796,506652,1
2797,506653,1
17893,506654,1
2799,506655,1
2800,506656,1
17673,506657,1
8297,506658,1
2803,506659,1
2804,506660,1
10058,506661,1
18732,506662,1
10059,506663,1
18733,506664,1
10065,506665,1
18734,506666,1
10068,506667,1
10067,506668,1
18763,506669,1
18735,506670,1
10072,506671,1
5892,506672,1
10073,506673,1
10074,506674,1
10075,506675,1
16528,506676,1
15486,506677,1
18736,506678,1
10079,506679,1
10080,506680,1
18737,506681,1
18738,506682,1
18739,506683,1
10084,506684,1
10085,506685,1
18740,506686,1
10087,506687,1
10088,506688,1
10089,506689,1
10090,506690,1
10091,506691,1
10092,506692,1
18741,506693,1
15487,506694,1
10225,506695,1
15488,506696,1
15491,506697,1
15492,506698,1
10220,506699,1
19386,506700,1
19387,506701,1
19452,506702,1
10218,506706,1
10217,506707,1
18764,506708,1
10214,506709,1
10213,506710,1
10212,506711,1
10211,506712,1
17048,506713,1
20404,506714,1
20400,506715,1
20397,506716,1
20395,506717,1
20282,506718,1
19039,506719,1
20486,506720,1
20498,506721,1
20514,506722,1
15358,506723,1
20528,506724,1
15553,506725,1
20543,506726,1
20550,506727,1
12646,506728,1
20611,506729,1
17877,506730,1
20613,506731,1
20718,506732,1
15399,506733,1
20631,506734,1
12800,506735,1
18935,506736,1
21073,506737,1
17994,506738,1
20800,506739,1
17752,506740,1
20892,506741,1
20887,506742,1
16906,506743,1
21002,506744,1
20861,508969,1
13681,506746,1
21019,506747,1
21084,506748,1
19037,506749,1
18006,506750,1
21094,506751,1
13709,506752,1
16406,506754,1
18753,506755,1
15731,506756,1
17823,506757,1
18754,506758,1
19283,506759,1
18755,506760,1
16746,508924,1
10048,506762,1
17161,506763,1
10016,506764,1
20367,506765,1
20372,506766,1
7046,506767,1
7542,506768,1
7561,506769,1
18836,506770,1
2911,506771,1
2912,506772,1
2913,506773,1
2914,506774,1
2915,506775,1
2916,506776,1
2917,506777,1
2918,506778,1
2919,506779,1
2920,506780,1
2921,506781,1
2922,506782,1
17811,506783,1
2924,506784,1
2925,506785,1
2926,506786,1
2927,506787,1
2928,506788,1
6196,506789,4
2930,506791,1
2931,506792,1
2932,506793,1
2933,506794,1
2934,506795,1
2935,506796,1
2936,506797,1
2937,506798,1
2938,506799,1
2939,506800,1
2940,506801,1
2941,506802,1
11499,506803,1
17248,506804,1
11837,506805,1
11835,506806,1
3334,506808,5
11838,506814,1
11840,506815,1
11847,506816,1
11845,506817,1
11849,506818,1
11851,506819,1
11853,506820,1
11855,506821,1
11887,506822,1
16264,506825,1
11863,506826,1
11861,506827,1
11859,506828,1
11857,506829,1
11867,506830,1
11869,506831,1
11872,506832,1
11874,506833,1
11876,506834,1
11882,506835,1
11884,506836,1
11886,506837,1
11888,506838,1
11889,506839,1
20363,506840,1
11900,506841,1
4467,506842,1
2974,506843,1
11823,506844,1
11828,506845,1
16473,506846,1
15904,506847,1
15905,506848,1
15906,506849,1
2981,506850,1
15891,506851,1
15908,506852,1
15907,506853,1
15909,506854,1
15910,506855,1
15911,506856,1
15912,506857,1
15914,506858,1
15913,506859,1
17207,506860,1
2992,506861,1
2993,506862,1
7522,506863,1
7404,506864,1
2996,506865,1
15897,506866,1
2998,506867,1
2999,506868,1
3000,506869,1
17938,506870,1
3002,506871,1
3003,506872,1
16482,506873,1
16709,506874,1
16641,506875,1
16708,506876,1
3008,506877,1
3009,506878,1
16724,506879,1
16725,506880,1
8550,506881,1
14153,506882,1
21014,507192,1
3015,506884,1
16999,506885,1
16978,506886,1
16996,506887,1
16998,506888,1
16997,506889,1
17087,506890,1
16994,506891,1
16993,506892,1
16899,506893,1
17148,506894,1
19645,506895,1
19663,509075,1
18711,506897,1
18712,506898,1
3030,506899,1
3031,506900,1
17948,506901,1
17941,506902,1
3034,506903,1
17097,506904,1
18715,506905,1
18719,506906,1
18713,506907,1
16910,506908,1
18714,506909,1
7492,506910,1
19129,506911,1
18722,506912,1
3044,506913,1
3045,506914,1
18731,506915,1
3047,506916,1
3048,506917,1
6294,506918,1
